,Burst_Error_Rate,Distance,Physical_Error_Rate,Number_of_Rounds,Logical_Error_Rate
138,0.1088888888888889,5,0.02,160,0.1717
139,0.1088888888888889,5,0.02,192,0.1827
140,0.1088888888888889,7,0.02,64,0.0078
141,0.1088888888888889,7,0.02,96,0.0127
142,0.1088888888888889,7,0.02,128,0.0139
143,0.1088888888888889,7,0.02,160,0.0197
144,0.1088888888888889,7,0.02,192,0.0233
145,0.1088888888888889,7,0.02,64,0.1068
146,0.1088888888888889,7,0.02,96,0.11
147,0.1088888888888889,7,0.02,128,0.1137
148,0.1088888888888889,7,0.02,160,0.1165
149,0.1088888888888889,7,0.02,192,0.1169
150,0.1111111111111111,3,0.02,64,0.1651
151,0.1111111111111111,3,0.02,96,0.2184
152,0.1111111111111111,3,0.02,128,0.2742
153,0.1111111111111111,3,0.02,160,0.309
154,0.1111111111111111,3,0.02,192,0.3518
155,0.1111111111111111,3,0.02,64,0.2327
156,0.1111111111111111,3,0.02,96,0.2856
157,0.1111111111111111,3,0.02,128,0.3181
158,0.1111111111111111,3,0.02,160,0.3439
159,0.1111111111111111,3,0.02,192,0.3745
160,0.1111111111111111,5,0.02,64,0.0379
161,0.1111111111111111,5,0.02,96,0.0585
162,0.1111111111111111,5,0.02,128,0.0765
163,0.1111111111111111,5,0.02,160,0.0969
164,0.1111111111111111,5,0.02,192,0.1114
165,0.1111111111111111,5,0.02,64,0.1435
166,0.1111111111111111,5,0.02,96,0.1504
167,0.1111111111111111,5,0.02,128,0.1692
168,0.1111111111111111,5,0.02,160,0.1804
169,0.1111111111111111,5,0.02,192,0.1939
170,0.1111111111111111,7,0.02,64,0.0063
171,0.1111111111111111,7,0.02,96,0.0116
172,0.1111111111111111,7,0.02,128,0.0164
173,0.1111111111111111,7,0.02,160,0.0202
174,0.1111111111111111,7,0.02,192,0.0227
175,0.1111111111111111,7,0.02,64,0.1146
176,0.1111111111111111,7,0.02,96,0.1164
177,0.1111111111111111,7,0.02,128,0.1202
178,0.1111111111111111,7,0.02,160,0.127
179,0.1111111111111111,7,0.02,192,0.125
180,0.11333333333333333,3,0.02,64,0.1655
181,0.11333333333333333,3,0.02,96,0.2162
182,0.11333333333333333,3,0.02,128,0.2631
183,0.11333333333333333,3,0.02,160,0.3121
184,0.11333333333333333,3,0.02,192,0.3486
185,0.11333333333333333,3,0.02,64,0.235
186,0.11333333333333333,3,0.02,96,0.2897
187,0.11333333333333333,3,0.02,128,0.3191
188,0.11333333333333333,3,0.02,160,0.3469
189,0.11333333333333333,3,0.02,192,0.3784
190,0.11333333333333333,5,0.02,64,0.0403
191,0.11333333333333333,5,0.02,96,0.0598
192,0.11333333333333333,5,0.02,128,0.0773
193,0.11333333333333333,5,0.02,160,0.086
194,0.11333333333333333,5,0.02,192,0.107
195,0.11333333333333333,5,0.02,64,0.1445
196,0.11333333333333333,5,0.02,96,0.1557
197,0.11333333333333333,5,0.02,128,0.1722
198,0.11333333333333333,5,0.02,160,0.1871
199,0.11333333333333333,5,0.02,192,0.1969
200,0.11333333333333333,7,0.02,64,0.0074
201,0.11333333333333333,7,0.02,96,0.0113
202,0.11333333333333333,7,0.02,128,0.0167
203,0.11333333333333333,7,0.02,160,0.0185
204,0.11333333333333333,7,0.02,192,0.0232
205,0.11333333333333333,7,0.02,64,0.1177
206,0.11333333333333333,7,0.02,96,0.1206
207,0.11333333333333333,7,0.02,128,0.1232
208,0.11333333333333333,7,0.02,160,0.1244
209,0.11333333333333333,7,0.02,192,0.1316
210,0.11555555555555555,3,0.02,64,0.1687
211,0.11555555555555555,3,0.02,96,0.2186
212,0.11555555555555555,3,0.02,128,0.2679
213,0.11555555555555555,3,0.02,160,0.3057
214,0.11555555555555555,3,0.02,192,0.3532
215,0.11555555555555555,3,0.02,64,0.239
216,0.11555555555555555,3,0.02,96,0.2882
217,0.11555555555555555,3,0.02,128,0.3264
218,0.11555555555555555,3,0.02,160,0.3509
219,0.11555555555555555,3,0.02,192,0.3893
220,0.11555555555555555,5,0.02,64,0.0373
221,0.11555555555555555,5,0.02,96,0.0559
222,0.11555555555555555,5,0.02,128,0.0771
223,0.11555555555555555,5,0.02,160,0.0962
224,0.11555555555555555,5,0.02,192,0.108
225,0.11555555555555555,5,0.02,64,0.1475
226,0.11555555555555555,5,0.02,96,0.1602
227,0.11555555555555555,5,0.02,128,0.1734
228,0.11555555555555555,5,0.02,160,0.1887
229,0.11555555555555555,5,0.02,192,0.1982
230,0.11555555555555555,7,0.02,64,0.0081
231,0.11555555555555555,7,0.02,96,0.0119
232,0.11555555555555555,7,0.02,128,0.017
233,0.11555555555555555,7,0.02,160,0.0209
234,0.11555555555555555,7,0.02,192,0.0255
235,0.11555555555555555,7,0.02,64,0.1237
236,0.11555555555555555,7,0.02,96,0.1286
237,0.11555555555555555,7,0.02,128,0.1328
238,0.11555555555555555,7,0.02,160,0.1347
239,0.11555555555555555,7,0.02,192,0.1356
240,0.11777777777777777,3,0.02,64,0.1669
241,0.11777777777777777,3,0.02,96,0.2201
242,0.11777777777777777,3,0.02,128,0.2663
243,0.11777777777777777,3,0.02,160,0.3151
244,0.11777777777777777,3,0.02,192,0.3499
245,0.11777777777777777,3,0.02,64,0.2327
246,0.11777777777777777,3,0.02,96,0.2873
247,0.11777777777777777,3,0.02,128,0.3296
248,0.11777777777777777,3,0.02,160,0.3458
249,0.11777777777777777,3,0.02,192,0.3805
250,0.11777777777777777,5,0.02,64,0.037
251,0.11777777777777777,5,0.02,96,0.0591
252,0.11777777777777777,5,0.02,128,0.0725
253,0.11777777777777777,5,0.02,160,0.0874
254,0.11777777777777777,5,0.02,192,0.1057
255,0.11777777777777777,5,0.02,64,0.1469
256,0.11777777777777777,5,0.02,96,0.1645
257,0.11777777777777777,5,0.02,128,0.181
258,0.11777777777777777,5,0.02,160,0.1892
259,0.11777777777777777,5,0.02,192,0.2025
260,0.11777777777777777,7,0.02,64,0.0085
261,0.11777777777777777,7,0.02,96,0.0125
262,0.11777777777777777,7,0.02,128,0.0145
263,0.11777777777777777,7,0.02,160,0.0196
264,0.11777777777777777,7,0.02,192,0.0263
265,0.11777777777777777,7,0.02,64,0.1249
266,0.11777777777777777,7,0.02,96,0.1281
267,0.11777777777777777,7,0.02,128,0.1314
268,0.11777777777777777,7,0.02,160,0.1299
269,0.11777777777777777,7,0.02,192,0.1343
270,0.12,3,0.02,64,0.1607
271,0.12,3,0.02,96,0.2229
272,0.12,3,0.02,128,0.2722
273,0.12,3,0.02,160,0.3195
274,0.12,3,0.02,192,0.3397
275,0.12,3,0.02,64,0.2417
276,0.12,3,0.02,96,0.291
277,0.12,3,0.02,128,0.3271
278,0.12,3,0.02,160,0.3491
279,0.12,3,0.02,192,0.3832
280,0.12,5,0.02,64,0.0407
281,0.12,5,0.02,96,0.0541
282,0.12,5,0.02,128,0.0751
283,0.12,5,0.02,160,0.0934
284,0.12,5,0.02,192,0.111
285,0.12,5,0.02,64,0.1526
286,0.12,5,0.02,96,0.166
287,0.12,5,0.02,128,0.1784
288,0.12,5,0.02,160,0.193
289,0.12,5,0.02,192,0.2008
290,0.12,7,0.02,64,0.0081
291,0.12,7,0.02,96,0.0118
292,0.12,7,0.02,128,0.0163
293,0.12,7,0.02,160,0.0203
294,0.12,7,0.02,192,0.0252
295,0.12,7,0.02,64,0.1319
296,0.12,7,0.02,96,0.1345
297,0.12,7,0.02,128,0.1402
298,0.12,7,0.02,160,0.1416
299,0.12,7,0.02,192,0.15
